id,name,comunidad,tipo,lon,lat,size,outerBoundary
10,Carbayera de Tragamón,Principado de Asturias,Monumento Natural,-5.632024,43.542612,,"43.542611,-5.631903 + 43.542603,-5.631782 + 43.542588,-5.631663 + 43.542566,-5.631546 + 43.542537,-5.631431 + 43.542502,-5.631321 + 43.542459,-5.631214 + 43.542411,-5.631113 + 43.542357,-5.631017 + 43.542297,-5.630928 + 43.542233,-5.630846 + 43.542163,-5.630772 + 43.542090,-5.630705 + 43.542012,-5.630647 + 43.541932,-5.630597 + 43.541849,-5.630557 + 43.541764,-5.630527 + 43.541677,-5.630506 + 43.541589,-5.630494 + 43.541501,-5.630493 + 43.541413,-5.630502 + 43.541326,-5.630520 + 43.541240,-5.630548 + 43.541157,-5.630586 + 43.541075,-5.630632 + 43.540997,-5.630688 + 43.540922,-5.630752 + 43.540852,-5.630825 + 43.540786,-5.630905 + 43.540725,-5.630992 + 43.540669,-5.631086 + 43.540619,-5.631186 + 43.540575,-5.631291 + 43.540538,-5.631400 + 43.540507,-5.631514 + 43.540483,-5.631630 + 43.540466,-5.631749 + 43.540456,-5.631870 + 43.540453,-5.631991 + 43.540457,-5.632111 + 43.540469,-5.632232 + 43.540488,-5.632350 + 43.540513,-5.632466 + 43.540546,-5.632578 + 43.540585,-5.632687 + 43.540630,-5.632791 + 43.540681,-5.632889 + 43.540738,-5.632982 + 43.540800,-5.633068 + 43.540867,-5.633146 + 43.540939,-5.633217 + 43.541014,-5.633279 + 43.541093,-5.633333 + 43.541175,-5.633378 + 43.541259,-5.633413 + 43.541345,-5.633439 + 43.541433,-5.633455 + 43.541521,-5.633461 + 43.541609,-5.633458 + 43.541696,-5.633444 + 43.541783,-5.633421 + 43.541868,-5.633388 + 43.541950,-5.633346 + 43.542030,-5.633295 + 43.542106,-5.633235 + 43.542179,-5.633166 + 43.542247,-5.633090 + 43.542311,-5.633006 + 43.542370,-5.632916 + 43.542422,-5.632819 + 43.542469,-5.632716 + 43.542510,-5.632609 + 43.542544,-5.632497 + 43.542572,-5.632382 + 43.542592,-5.632264 + 43.542606,-5.632145 + 43.542612,-5.632024"
11,Entrepeñes y Playa de Vega,Principado de Asturias,Monumento Natural,-5.150161,43.479680,,"43.479679,-5.150040 + 43.479670,-5.149920 + 43.479654,-5.149801 + 43.479632,-5.149684 + 43.479602,-5.149570 + 43.479566,-5.149460 + 43.479524,-5.149354 + 43.479475,-5.149253 + 43.479420,-5.149158 + 43.479360,-5.149069 + 43.479295,-5.148988 + 43.479225,-5.148914 + 43.479152,-5.148848 + 43.479074,-5.148790 + 43.478993,-5.148742 + 43.478910,-5.148702 + 43.478825,-5.148672 + 43.478738,-5.148652 + 43.478650,-5.148641 + 43.478562,-5.148641 + 43.478474,-5.148650 + 43.478387,-5.148669 + 43.478301,-5.148698 + 43.478218,-5.148736 + 43.478137,-5.148783 + 43.478059,-5.148840 + 43.477984,-5.148904 + 43.477914,-5.148977 + 43.477848,-5.149058 + 43.477788,-5.149146 + 43.477732,-5.149240 + 43.477683,-5.149340 + 43.477639,-5.149445 + 43.477602,-5.149555 + 43.477572,-5.149669 + 43.477548,-5.149785 + 43.477532,-5.149904 + 43.477522,-5.150024 + 43.477520,-5.150145 + 43.477525,-5.150266 + 43.477537,-5.150386 + 43.477556,-5.150504 + 43.477582,-5.150620 + 43.477615,-5.150732 + 43.477655,-5.150840 + 43.477700,-5.150944 + 43.477752,-5.151042 + 43.477809,-5.151133 + 43.477872,-5.151219 + 43.477939,-5.151296 + 43.478011,-5.151366 + 43.478087,-5.151428 + 43.478166,-5.151481 + 43.478248,-5.151525 + 43.478333,-5.151560 + 43.478419,-5.151585 + 43.478506,-5.151601 + 43.478594,-5.151606 + 43.478682,-5.151602 + 43.478770,-5.151588 + 43.478856,-5.151564 + 43.478941,-5.151531 + 43.479023,-5.151488 + 43.479103,-5.151436 + 43.479179,-5.151375 + 43.479251,-5.151306 + 43.479320,-5.151229 + 43.479383,-5.151145 + 43.479441,-5.151054 + 43.479493,-5.150957 + 43.479540,-5.150854 + 43.479580,-5.150747 + 43.479614,-5.150635 + 43.479641,-5.150520 + 43.479661,-5.150402 + 43.479674,-5.150282 + 43.479680,-5.150161"
12,La Playa de Gulpiyuri,Principado de Asturias,Monumento Natural,-4.887189,43.450720,,"43.450718,-4.887068 + 43.450710,-4.886948 + 43.450694,-4.886829 + 43.450671,-4.886712 + 43.450641,-4.886598 + 43.450605,-4.886488 + 43.450562,-4.886382 + 43.450513,-4.886282 + 43.450458,-4.886187 + 43.450398,-4.886099 + 43.450332,-4.886018 + 43.450263,-4.885944 + 43.450189,-4.885878 + 43.450111,-4.885821 + 43.450030,-4.885773 + 43.449947,-4.885734 + 43.449861,-4.885704 + 43.449774,-4.885684 + 43.449687,-4.885674 + 43.449598,-4.885674 + 43.449511,-4.885684 + 43.449424,-4.885703 + 43.449338,-4.885732 + 43.449254,-4.885770 + 43.449174,-4.885818 + 43.449096,-4.885875 + 43.449021,-4.885940 + 43.448951,-4.886013 + 43.448886,-4.886094 + 43.448825,-4.886182 + 43.448770,-4.886276 + 43.448721,-4.886377 + 43.448678,-4.886482 + 43.448641,-4.886592 + 43.448611,-4.886706 + 43.448587,-4.886822 + 43.448571,-4.886941 + 43.448562,-4.887061 + 43.448560,-4.887182 + 43.448565,-4.887303 + 43.448578,-4.887423 + 43.448597,-4.887541 + 43.448623,-4.887656 + 43.448656,-4.887768 + 43.448696,-4.887876 + 43.448742,-4.887980 + 43.448794,-4.888077 + 43.448852,-4.888169 + 43.448914,-4.888254 + 43.448982,-4.888331 + 43.449054,-4.888401 + 43.449130,-4.888462 + 43.449209,-4.888515 + 43.449291,-4.888559 + 43.449376,-4.888593 + 43.449462,-4.888618 + 43.449550,-4.888633 + 43.449638,-4.888638 + 43.449726,-4.888634 + 43.449813,-4.888619 + 43.449899,-4.888595 + 43.449984,-4.888561 + 43.450066,-4.888518 + 43.450146,-4.888466 + 43.450222,-4.888405 + 43.450294,-4.888335 + 43.450362,-4.888258 + 43.450425,-4.888174 + 43.450483,-4.888083 + 43.450535,-4.887985 + 43.450582,-4.887882 + 43.450622,-4.887774 + 43.450655,-4.887663 + 43.450682,-4.887547 + 43.450702,-4.887429 + 43.450714,-4.887310 + 43.450720,-4.887189"
13,Los Bufones de Arenillas,Principado de Asturias,Monumento Natural,-4.682810,43.411594,,"43.411592,-4.682689 + 43.411583,-4.682569 + 43.411567,-4.682450 + 43.411544,-4.682334 + 43.411514,-4.682220 + 43.411478,-4.682110 + 43.411435,-4.682005 + 43.411385,-4.681904 + 43.411330,-4.681810 + 43.411270,-4.681722 + 43.411205,-4.681641 + 43.411135,-4.681567 + 43.411060,-4.681502 + 43.410983,-4.681445 + 43.410902,-4.681397 + 43.410818,-4.681359 + 43.410733,-4.681329 + 43.410646,-4.681310 + 43.410558,-4.681300 + 43.410470,-4.681300 + 43.410382,-4.681310 + 43.410295,-4.681329 + 43.410210,-4.681359 + 43.410126,-4.681398 + 43.410045,-4.681446 + 43.409967,-4.681502 + 43.409893,-4.681568 + 43.409823,-4.681641 + 43.409758,-4.681722 + 43.409698,-4.681810 + 43.409643,-4.681905 + 43.409594,-4.682005 + 43.409550,-4.682111 + 43.409514,-4.682221 + 43.409484,-4.682334 + 43.409461,-4.682451 + 43.409445,-4.682570 + 43.409436,-4.682690 + 43.409434,-4.682811 + 43.409439,-4.682932 + 43.409452,-4.683051 + 43.409472,-4.683169 + 43.409498,-4.683284 + 43.409532,-4.683396 + 43.409571,-4.683504 + 43.409618,-4.683607 + 43.409670,-4.683705 + 43.409727,-4.683796 + 43.409790,-4.683880 + 43.409858,-4.683958 + 43.409930,-4.684027 + 43.410006,-4.684088 + 43.410086,-4.684141 + 43.410168,-4.684184 + 43.410253,-4.684218 + 43.410339,-4.684243 + 43.410426,-4.684257 + 43.410514,-4.684262 + 43.410602,-4.684257 + 43.410690,-4.684242 + 43.410776,-4.684218 + 43.410861,-4.684184 + 43.410943,-4.684140 + 43.411022,-4.684088 + 43.411098,-4.684027 + 43.411170,-4.683957 + 43.411238,-4.683880 + 43.411301,-4.683795 + 43.411359,-4.683704 + 43.411411,-4.683607 + 43.411457,-4.683504 + 43.411497,-4.683396 + 43.411530,-4.683284 + 43.411557,-4.683169 + 43.411576,-4.683051 + 43.411589,-4.682931 + 43.411594,-4.682810"
14,Playa de Cobijeru,Principado de Asturias,Monumento Natural,-4.601692,43.399898,,"43.399896,-4.601571 + 43.399887,-4.601451 + 43.399871,-4.601332 + 43.399848,-4.601215 + 43.399818,-4.601102 + 43.399781,-4.600992 + 43.399738,-4.600886 + 43.399689,-4.600786 + 43.399634,-4.600692 + 43.399573,-4.600604 + 43.399508,-4.600523 + 43.399438,-4.600450 + 43.399364,-4.600384 + 43.399286,-4.600328 + 43.399205,-4.600280 + 43.399121,-4.600241 + 43.399036,-4.600212 + 43.398949,-4.600193 + 43.398861,-4.600183 + 43.398773,-4.600183 + 43.398685,-4.600193 + 43.398598,-4.600213 + 43.398513,-4.600242 + 43.398429,-4.600281 + 43.398348,-4.600329 + 43.398271,-4.600386 + 43.398196,-4.600452 + 43.398127,-4.600525 + 43.398061,-4.600606 + 43.398001,-4.600694 + 43.397946,-4.600789 + 43.397897,-4.600889 + 43.397854,-4.600995 + 43.397817,-4.601105 + 43.397788,-4.601219 + 43.397765,-4.601335 + 43.397749,-4.601454 + 43.397740,-4.601574 + 43.397738,-4.601695 + 43.397744,-4.601816 + 43.397756,-4.601936 + 43.397776,-4.602053 + 43.397803,-4.602169 + 43.397836,-4.602280 + 43.397876,-4.602388 + 43.397922,-4.602491 + 43.397974,-4.602588 + 43.398032,-4.602680 + 43.398095,-4.602764 + 43.398163,-4.602841 + 43.398235,-4.602911 + 43.398311,-4.602972 + 43.398391,-4.603024 + 43.398473,-4.603067 + 43.398558,-4.603101 + 43.398644,-4.603125 + 43.398731,-4.603140 + 43.398819,-4.603145 + 43.398907,-4.603140 + 43.398995,-4.603125 + 43.399081,-4.603100 + 43.399166,-4.603066 + 43.399248,-4.603023 + 43.399327,-4.602970 + 43.399403,-4.602909 + 43.399475,-4.602839 + 43.399543,-4.602762 + 43.399606,-4.602677 + 43.399664,-4.602586 + 43.399716,-4.602488 + 43.399762,-4.602385 + 43.399801,-4.602277 + 43.399835,-4.602165 + 43.399861,-4.602050 + 43.399881,-4.601932 + 43.399893,-4.601812 + 43.399898,-4.601692"
15,El Bufón de Santiuste,Principado de Asturias,Monumento Natural,-4.580089,43.400614,,"43.400612,-4.579968 + 43.400603,-4.579848 + 43.400586,-4.579729 + 43.400563,-4.579613 + 43.400533,-4.579499 + 43.400496,-4.579389 + 43.400453,-4.579284 + 43.400404,-4.579184 + 43.400349,-4.579089 + 43.400289,-4.579001 + 43.400223,-4.578920 + 43.400153,-4.578847 + 43.400079,-4.578782 + 43.400001,-4.578725 + 43.399920,-4.578678 + 43.399836,-4.578639 + 43.399751,-4.578610 + 43.399664,-4.578590 + 43.399576,-4.578581 + 43.399488,-4.578581 + 43.399400,-4.578591 + 43.399313,-4.578611 + 43.399228,-4.578640 + 43.399144,-4.578679 + 43.399063,-4.578727 + 43.398986,-4.578784 + 43.398912,-4.578850 + 43.398842,-4.578923 + 43.398776,-4.579004 + 43.398716,-4.579093 + 43.398661,-4.579187 + 43.398612,-4.579288 + 43.398569,-4.579393 + 43.398533,-4.579503 + 43.398503,-4.579617 + 43.398480,-4.579734 + 43.398464,-4.579852 + 43.398455,-4.579973 + 43.398454,-4.580094 + 43.398459,-4.580214 + 43.398472,-4.580334 + 43.398491,-4.580452 + 43.398518,-4.580567 + 43.398552,-4.580679 + 43.398592,-4.580786 + 43.398638,-4.580889 + 43.398690,-4.580987 + 43.398748,-4.581078 + 43.398811,-4.581162 + 43.398879,-4.581239 + 43.398951,-4.581309 + 43.399027,-4.581370 + 43.399106,-4.581422 + 43.399189,-4.581465 + 43.399273,-4.581499 + 43.399360,-4.581523 + 43.399447,-4.581538 + 43.399535,-4.581543 + 43.399623,-4.581538 + 43.399711,-4.581523 + 43.399797,-4.581498 + 43.399881,-4.581464 + 43.399964,-4.581420 + 43.400043,-4.581368 + 43.400119,-4.581306 + 43.400191,-4.581237 + 43.400259,-4.581159 + 43.400322,-4.581075 + 43.400379,-4.580983 + 43.400431,-4.580886 + 43.400477,-4.580783 + 43.400517,-4.580675 + 43.400550,-4.580563 + 43.400577,-4.580447 + 43.400596,-4.580330 + 43.400608,-4.580210 + 43.400614,-4.580089"
16,Sauceda de Buelles,Principado de Asturias,Monumento Natural,-4.530703,43.337394,,"43.337392,-4.530583 + 43.337383,-4.530463 + 43.337367,-4.530344 + 43.337343,-4.530228 + 43.337313,-4.530114 + 43.337277,-4.530004 + 43.337233,-4.529899 + 43.337184,-4.529799 + 43.337129,-4.529705 + 43.337068,-4.529617 + 43.337003,-4.529536 + 43.336933,-4.529463 + 43.336859,-4.529398 + 43.336781,-4.529342 + 43.336700,-4.529294 + 43.336616,-4.529255 + 43.336531,-4.529226 + 43.336444,-4.529207 + 43.336356,-4.529197 + 43.336268,-4.529198 + 43.336180,-4.529208 + 43.336093,-4.529228 + 43.336007,-4.529257 + 43.335924,-4.529296 + 43.335843,-4.529344 + 43.335766,-4.529401 + 43.335692,-4.529467 + 43.335622,-4.529540 + 43.335556,-4.529621 + 43.335496,-4.529709 + 43.335441,-4.529804 + 43.335392,-4.529904 + 43.335349,-4.530010 + 43.335313,-4.530120 + 43.335283,-4.530233 + 43.335260,-4.530350 + 43.335244,-4.530469 + 43.335236,-4.530589 + 43.335234,-4.530710 + 43.335240,-4.530830 + 43.335252,-4.530950 + 43.335272,-4.531067 + 43.335299,-4.531182 + 43.335332,-4.531294 + 43.335372,-4.531402 + 43.335419,-4.531504 + 43.335471,-4.531602 + 43.335529,-4.531693 + 43.335592,-4.531777 + 43.335660,-4.531854 + 43.335732,-4.531923 + 43.335808,-4.531984 + 43.335887,-4.532036 + 43.335970,-4.532079 + 43.336054,-4.532113 + 43.336141,-4.532137 + 43.336228,-4.532152 + 43.336316,-4.532156 + 43.336404,-4.532151 + 43.336492,-4.532136 + 43.336578,-4.532112 + 43.336663,-4.532077 + 43.336745,-4.532034 + 43.336824,-4.531981 + 43.336900,-4.531920 + 43.336972,-4.531850 + 43.337040,-4.531773 + 43.337102,-4.531688 + 43.337160,-4.531597 + 43.337212,-4.531499 + 43.337258,-4.531396 + 43.337298,-4.531288 + 43.337331,-4.531177 + 43.337357,-4.531061 + 43.337377,-4.530944 + 43.337389,-4.530824 + 43.337394,-4.530703"
17,La Torca Urriellu,Principado de Asturias,Monumento Natural,-4.834346,43.190207,,"43.190205,-4.834225 + 43.190196,-4.834106 + 43.190180,-4.833987 + 43.190157,-4.833871 + 43.190127,-4.833757 + 43.190091,-4.833648 + 43.190048,-4.833543 + 43.189999,-4.833443 + 43.189944,-4.833348 + 43.189884,-4.833260 + 43.189819,-4.833180 + 43.189749,-4.833106 + 43.189675,-4.833041 + 43.189597,-4.832984 + 43.189516,-4.832936 + 43.189433,-4.832897 + 43.189347,-4.832868 + 43.189260,-4.832848 + 43.189172,-4.832838 + 43.189084,-4.832838 + 43.188996,-4.832848 + 43.188909,-4.832867 + 43.188824,-4.832896 + 43.188740,-4.832935 + 43.188659,-4.832982 + 43.188582,-4.833039 + 43.188507,-4.833104 + 43.188437,-4.833177 + 43.188372,-4.833257 + 43.188311,-4.833345 + 43.188256,-4.833439 + 43.188207,-4.833539 + 43.188164,-4.833644 + 43.188127,-4.833753 + 43.188097,-4.833867 + 43.188074,-4.833983 + 43.188058,-4.834101 + 43.188048,-4.834221 + 43.188047,-4.834341 + 43.188052,-4.834462 + 43.188064,-4.834581 + 43.188084,-4.834698 + 43.188110,-4.834813 + 43.188143,-4.834925 + 43.188183,-4.835032 + 43.188229,-4.835135 + 43.188281,-4.835232 + 43.188339,-4.835323 + 43.188401,-4.835408 + 43.188469,-4.835485 + 43.188541,-4.835554 + 43.188617,-4.835615 + 43.188697,-4.835668 + 43.188779,-4.835711 + 43.188863,-4.835745 + 43.188949,-4.835770 + 43.189037,-4.835785 + 43.189125,-4.835790 + 43.189213,-4.835785 + 43.189301,-4.835771 + 43.189387,-4.835746 + 43.189471,-4.835713 + 43.189554,-4.835669 + 43.189633,-4.835617 + 43.189709,-4.835557 + 43.189782,-4.835488 + 43.189849,-4.835411 + 43.189912,-4.835327 + 43.189970,-4.835236 + 43.190022,-4.835139 + 43.190069,-4.835036 + 43.190109,-4.834929 + 43.190142,-4.834817 + 43.190169,-4.834703 + 43.190188,-4.834585 + 43.190201,-4.834466 + 43.190207,-4.834346"
18,Sistema del Trave,Principado de Asturias,Monumento Natural,-4.854205,43.209386,,"43.209384,-4.854085 + 43.209376,-4.853965 + 43.209360,-4.853846 + 43.209337,-4.853730 + 43.209307,-4.853617 + 43.209270,-4.853507 + 43.209228,-4.853402 + 43.209179,-4.853302 + 43.209124,-4.853207 + 43.209063,-4.853120 + 43.208998,-4.853039 + 43.208928,-4.852965 + 43.208854,-4.852900 + 43.208776,-4.852843 + 43.208696,-4.852795 + 43.208612,-4.852756 + 43.208527,-4.852727 + 43.208440,-4.852707 + 43.208352,-4.852697 + 43.208264,-4.852697 + 43.208176,-4.852706 + 43.208089,-4.852726 + 43.208004,-4.852755 + 43.207920,-4.852793 + 43.207839,-4.852841 + 43.207761,-4.852897 + 43.207687,-4.852962 + 43.207617,-4.853035 + 43.207551,-4.853116 + 43.207491,-4.853204 + 43.207436,-4.853298 + 43.207387,-4.853397 + 43.207343,-4.853503 + 43.207307,-4.853612 + 43.207277,-4.853725 + 43.207253,-4.853841 + 43.207237,-4.853960 + 43.207228,-4.854080 + 43.207226,-4.854200 + 43.207231,-4.854320 + 43.207244,-4.854440 + 43.207263,-4.854557 + 43.207289,-4.854672 + 43.207323,-4.854784 + 43.207362,-4.854891 + 43.207408,-4.854994 + 43.207460,-4.855091 + 43.207518,-4.855183 + 43.207581,-4.855267 + 43.207648,-4.855344 + 43.207720,-4.855414 + 43.207796,-4.855475 + 43.207876,-4.855527 + 43.207958,-4.855571 + 43.208042,-4.855605 + 43.208129,-4.855629 + 43.208216,-4.855644 + 43.208304,-4.855649 + 43.208392,-4.855645 + 43.208480,-4.855630 + 43.208566,-4.855606 + 43.208651,-4.855572 + 43.208733,-4.855529 + 43.208812,-4.855477 + 43.208888,-4.855416 + 43.208961,-4.855347 + 43.209029,-4.855270 + 43.209092,-4.855186 + 43.209149,-4.855095 + 43.209202,-4.854998 + 43.209248,-4.854896 + 43.209288,-4.854788 + 43.209321,-4.854677 + 43.209348,-4.854562 + 43.209368,-4.854445 + 43.209381,-4.854326 + 43.209386,-4.854205"
19,Sistema del Jitu,Principado de Asturias,Monumento Natural,-4.914704,43.239505,,"43.239504,-4.914583 + 43.239495,-4.914463 + 43.239479,-4.914345 + 43.239456,-4.914228 + 43.239427,-4.914115 + 43.239390,-4.914005 + 43.239347,-4.913900 + 43.239298,-4.913800 + 43.239244,-4.913705 + 43.239183,-4.913617 + 43.239118,-4.913536 + 43.239048,-4.913463 + 43.238974,-4.913397 + 43.238897,-4.913340 + 43.238816,-4.913292 + 43.238732,-4.913253 + 43.238647,-4.913224 + 43.238560,-4.913204 + 43.238472,-4.913194 + 43.238384,-4.913193 + 43.238296,-4.913203 + 43.238209,-4.913222 + 43.238124,-4.913251 + 43.238040,-4.913290 + 43.237959,-4.913337 + 43.237881,-4.913394 + 43.237807,-4.913458 + 43.237737,-4.913531 + 43.237671,-4.913612 + 43.237611,-4.913700 + 43.237556,-4.913794 + 43.237506,-4.913893 + 43.237463,-4.913999 + 43.237426,-4.914108 + 43.237396,-4.914221 + 43.237373,-4.914338 + 43.237357,-4.914456 + 43.237347,-4.914576 + 43.237345,-4.914696 + 43.237351,-4.914817 + 43.237363,-4.914936 + 43.237382,-4.915054 + 43.237409,-4.915169 + 43.237442,-4.915280 + 43.237481,-4.915388 + 43.237527,-4.915491 + 43.237579,-4.915588 + 43.237637,-4.915680 + 43.237700,-4.915764 + 43.237767,-4.915841 + 43.237839,-4.915911 + 43.237915,-4.915972 + 43.237994,-4.916025 + 43.238077,-4.916068 + 43.238161,-4.916102 + 43.238247,-4.916127 + 43.238335,-4.916142 + 43.238423,-4.916147 + 43.238511,-4.916143 + 43.238598,-4.916128 + 43.238685,-4.916104 + 43.238769,-4.916071 + 43.238852,-4.916028 + 43.238931,-4.915976 + 43.239007,-4.915915 + 43.239080,-4.915846 + 43.239147,-4.915769 + 43.239211,-4.915685 + 43.239268,-4.915594 + 43.239321,-4.915497 + 43.239367,-4.915394 + 43.239407,-4.915287 + 43.239441,-4.915176 + 43.239467,-4.915061 + 43.239487,-4.914943 + 43.239500,-4.914824 + 43.239505,-4.914704"
20,Red de Toneyu,Principado de Asturias,Monumento Natural,-5.046236,43.201963,,"43.201961,-5.046116 + 43.201952,-5.045996 + 43.201937,-5.045877 + 43.201914,-5.045761 + 43.201884,-5.045648 + 43.201848,-5.045538 + 43.201805,-5.045432 + 43.201757,-5.045332 + 43.201702,-5.045238 + 43.201642,-5.045150 + 43.201577,-5.045069 + 43.201507,-5.044995 + 43.201433,-5.044930 + 43.201355,-5.044872 + 43.201275,-5.044824 + 43.201191,-5.044785 + 43.201106,-5.044755 + 43.201019,-5.044735 + 43.200931,-5.044725 + 43.200843,-5.044725 + 43.200755,-5.044734 + 43.200668,-5.044753 + 43.200583,-5.044782 + 43.200499,-5.044820 + 43.200418,-5.044867 + 43.200340,-5.044923 + 43.200266,-5.044988 + 43.200195,-5.045061 + 43.200130,-5.045141 + 43.200069,-5.045229 + 43.200014,-5.045323 + 43.199964,-5.045422 + 43.199921,-5.045527 + 43.199884,-5.045637 + 43.199854,-5.045750 + 43.199831,-5.045866 + 43.199814,-5.045984 + 43.199805,-5.046104 + 43.199803,-5.046224 + 43.199808,-5.046345 + 43.199820,-5.046464 + 43.199839,-5.046581 + 43.199865,-5.046696 + 43.199898,-5.046808 + 43.199938,-5.046916 + 43.199984,-5.047019 + 43.200035,-5.047116 + 43.200093,-5.047207 + 43.200156,-5.047292 + 43.200223,-5.047369 + 43.200295,-5.047439 + 43.200371,-5.047500 + 43.200450,-5.047553 + 43.200532,-5.047597 + 43.200617,-5.047631 + 43.200703,-5.047656 + 43.200790,-5.047671 + 43.200878,-5.047677 + 43.200966,-5.047672 + 43.201054,-5.047658 + 43.201140,-5.047634 + 43.201225,-5.047601 + 43.201307,-5.047558 + 43.201387,-5.047506 + 43.201463,-5.047446 + 43.201535,-5.047377 + 43.201603,-5.047300 + 43.201666,-5.047216 + 43.201724,-5.047125 + 43.201777,-5.047029 + 43.201823,-5.046926 + 43.201863,-5.046819 + 43.201897,-5.046708 + 43.201924,-5.046593 + 43.201944,-5.046476 + 43.201957,-5.046356 + 43.201963,-5.046236"
21,La Ruta del Alba,Principado de Asturias,Monumento Natural,-5.494228,43.187260,,"43.187259,-5.494108 + 43.187251,-5.493988 + 43.187236,-5.493869 + 43.187213,-5.493753 + 43.187184,-5.493639 + 43.187148,-5.493529 + 43.187106,-5.493423 + 43.187058,-5.493323 + 43.187003,-5.493228 + 43.186944,-5.493140 + 43.186879,-5.493058 + 43.186809,-5.492984 + 43.186736,-5.492918 + 43.186658,-5.492860 + 43.186578,-5.492812 + 43.186494,-5.492772 + 43.186409,-5.492742 + 43.186322,-5.492721 + 43.186235,-5.492710 + 43.186147,-5.492709 + 43.186059,-5.492718 + 43.185972,-5.492736 + 43.185886,-5.492764 + 43.185802,-5.492802 + 43.185721,-5.492848 + 43.185643,-5.492904 + 43.185568,-5.492968 + 43.185498,-5.493040 + 43.185432,-5.493120 + 43.185371,-5.493207 + 43.185315,-5.493301 + 43.185265,-5.493400 + 43.185222,-5.493504 + 43.185184,-5.493613 + 43.185154,-5.493726 + 43.185130,-5.493842 + 43.185113,-5.493960 + 43.185103,-5.494080 + 43.185100,-5.494200 + 43.185105,-5.494321 + 43.185117,-5.494440 + 43.185136,-5.494558 + 43.185161,-5.494673 + 43.185194,-5.494785 + 43.185233,-5.494892 + 43.185278,-5.494996 + 43.185330,-5.495093 + 43.185387,-5.495185 + 43.185449,-5.495270 + 43.185516,-5.495348 + 43.185588,-5.495418 + 43.185664,-5.495480 + 43.185743,-5.495533 + 43.185825,-5.495578 + 43.185909,-5.495613 + 43.185995,-5.495638 + 43.186082,-5.495654 + 43.186170,-5.495660 + 43.186258,-5.495656 + 43.186346,-5.495643 + 43.186432,-5.495619 + 43.186517,-5.495587 + 43.186600,-5.495544 + 43.186679,-5.495493 + 43.186756,-5.495433 + 43.186828,-5.495365 + 43.186897,-5.495289 + 43.186960,-5.495205 + 43.187018,-5.495115 + 43.187071,-5.495019 + 43.187118,-5.494917 + 43.187159,-5.494810 + 43.187193,-5.494699 + 43.187220,-5.494584 + 43.187240,-5.494467 + 43.187254,-5.494348 + 43.187260,-5.494228"
22,Tejo de Santibañez de la Fuente,Principado de Asturias,Monumento Natural,-5.558062,43.127352,,"43.127351,-5.557942 + 43.127343,-5.557822 + 43.127328,-5.557704 + 43.127306,-5.557587 + 43.127277,-5.557474 + 43.127241,-5.557364 + 43.127199,-5.557258 + 43.127150,-5.557158 + 43.127096,-5.557063 + 43.127036,-5.556975 + 43.126971,-5.556893 + 43.126902,-5.556819 + 43.126828,-5.556753 + 43.126751,-5.556695 + 43.126671,-5.556647 + 43.126587,-5.556607 + 43.126502,-5.556577 + 43.126415,-5.556556 + 43.126328,-5.556545 + 43.126239,-5.556544 + 43.126152,-5.556552 + 43.126065,-5.556570 + 43.125979,-5.556598 + 43.125895,-5.556636 + 43.125814,-5.556682 + 43.125736,-5.556738 + 43.125661,-5.556802 + 43.125591,-5.556874 + 43.125525,-5.556954 + 43.125464,-5.557041 + 43.125408,-5.557134 + 43.125358,-5.557233 + 43.125314,-5.557337 + 43.125277,-5.557446 + 43.125246,-5.557559 + 43.125222,-5.557675 + 43.125205,-5.557793 + 43.125195,-5.557912 + 43.125193,-5.558032 + 43.125197,-5.558153 + 43.125209,-5.558272 + 43.125228,-5.558389 + 43.125253,-5.558504 + 43.125286,-5.558616 + 43.125325,-5.558724 + 43.125370,-5.558827 + 43.125421,-5.558925 + 43.125478,-5.559017 + 43.125541,-5.559102 + 43.125608,-5.559180 + 43.125680,-5.559250 + 43.125755,-5.559312 + 43.125834,-5.559365 + 43.125916,-5.559409 + 43.126000,-5.559444 + 43.126086,-5.559470 + 43.126174,-5.559486 + 43.126262,-5.559492 + 43.126350,-5.559488 + 43.126437,-5.559475 + 43.126524,-5.559451 + 43.126608,-5.559419 + 43.126691,-5.559377 + 43.126771,-5.559326 + 43.126847,-5.559266 + 43.126920,-5.559198 + 43.126988,-5.559122 + 43.127052,-5.559038 + 43.127110,-5.558948 + 43.127163,-5.558852 + 43.127210,-5.558750 + 43.127250,-5.558643 + 43.127285,-5.558533 + 43.127312,-5.558418 + 43.127332,-5.558301 + 43.127346,-5.558182 + 43.127352,-5.558062"
