id,name,comunidad,tipo,lon,lat,size,outerBoundary
0,Malpaís de Güímar,Islas Canarias,Reserva Natural Especial,-16.361930,28.306854,"298,347","28.306790,-16.361889 + 28.306773,-16.361853 + 28.306766,-16.361800 + 28.306692,-16.361769 + 28.306639,-16.361786 + 28.306596,-16.361811 + 28.306577,-16.361857 + 28.306513,-16.361911 + 28.306461,-16.361858 + 28.306429,-16.361912 + 28.306396,-16.362005 + 28.306362,-16.362082 + 28.306255,-16.362241 + 28.306212,-16.362322 + 28.306183,-16.362359 + 28.306142,-16.362425 + 28.306102,-16.362490 + 28.306067,-16.362535 + 28.306028,-16.362576 + 28.306001,-16.362609 + 28.305969,-16.362638 + 28.305940,-16.362652 + 28.305908,-16.362658 + 28.305872,-16.362664 + 28.305836,-16.362669 + 28.305808,-16.362675 + 28.305780,-16.362680 + 28.305751,-16.362672 + 28.305722,-16.362654 + 28.305702,-16.362648 + 28.305663,-16.362648 + 28.305624,-16.362647 + 28.305583,-16.362643 + 28.305542,-16.362639 + 28.305499,-16.362636 + 28.305456,-16.362632 + 28.305448,-16.362628 + 28.305442,-16.362618 + 28.305433,-16.362594 + 28.305423,-16.362583 + 28.305385,-16.362564 + 28.305347,-16.362545 + 28.305317,-16.362528 + 28.305287,-16.362511 + 28.305261,-16.362488 + 28.305238,-16.362460 + 28.305219,-16.362447 + 28.305180,-16.362436 + 28.305140,-16.362428 + 28.305107,-16.362423 + 28.305075,-16.362420 + 28.305053,-16.362426 + 28.305031,-16.362434 + 28.305017,-16.362429 + 28.305007,-16.362415 + 28.305003,-16.362399 + 28.304996,-16.362364 + 28.304989,-16.362343 + 28.304981,-16.362323 + 28.304971,-16.362314 + 28.304934,-16.362309 + 28.304897,-16.362314 + 28.304853,-16.362317 + 28.304808,-16.362320 + 28.304799,-16.362315 + 28.304793,-16.362304 + 28.304783,-16.362275 + 28.304772,-16.362264 + 28.304740,-16.362264 + 28.304706,-16.362269 + 28.304685,-16.362266 + 28.304639,-16.362243 + 28.304591,-16.362219 + 28.304534,-16.362203 + 28.304476,-16.362196 + 28.304440,-16.362197 + 28.304404,-16.362207 + 28.304381,-16.362221 + 28.304345,-16.362256 + 28.304316,-16.362294 + 28.304283,-16.362337 + 28.304254,-16.362382 + 28.304238,-16.362419 + 28.304222,-16.362455 + 28.304201,-16.362502 + 28.304182,-16.362550 + 28.304170,-16.362597 + 28.304166,-16.362646 + 28.304158,-16.362745 + 28.304142,-16.362803 + 28.304128,-16.362861 + 28.304121,-16.362916 + 28.304117,-16.362971 + 28.304116,-16.363046 + 28.304112,-16.363120 + 28.304099,-16.363151 + 28.304076,-16.363173 + 28.304058,-16.363177 + 28.304024,-16.363174 + 28.303991,-16.363172 + 28.303908,-16.363157 + 28.303859,-16.363186 + 28.303810,-16.363214 + 28.303794,-16.363233 + 28.303788,-16.363261 + 28.303783,-16.363322 + 28.303772,-16.363378 + 28.303760,-16.363435 + 28.303741,-16.363495 + 28.303716,-16.363552 + 28.303697,-16.363587 + 28.303671,-16.363613 + 28.303655,-16.363617 + 28.303639,-16.363613 + 28.303606,-16.363600 + 28.303578,-16.363579 + 28.303551,-16.363557 + 28.303535,-16.363559 + 28.303521,-16.363583 + 28.303512,-16.363611 + 28.303506,-16.363646 + 28.303497,-16.363681 + 28.303487,-16.363690 + 28.303473,-16.363694 + 28.303442,-16.363696 + 28.303426,-16.363706 + 28.303395,-16.363750 + 28.303366,-16.363796 + 28.303342,-16.363841 + 28.303316,-16.363885 + 28.303290,-16.363910 + 28.303260,-16.363929 + 28.303228,-16.363944 + 28.303197,-16.363960 + 28.303164,-16.363994 + 28.303136,-16.364033 + 28.303119,-16.364068 + 28.303104,-16.364104 + 28.303089,-16.364126 + 28.303046,-16.364156 + 28.302999,-16.364168 + 28.302951,-16.364170 + 28.302903,-16.364172 + 28.302861,-16.364174 + 28.302818,-16.364178 + 28.302799,-16.364185 + 28.302783,-16.364199 + 28.302756,-16.364237 + 28.302741,-16.364275 + 28.302730,-16.364314 + 28.302719,-16.364337 + 28.302688,-16.364376 + 28.302654,-16.364410 + 28.302614,-16.364445 + 28.302573,-16.364479 + 28.302533,-16.364511 + 28.302493,-16.364543 + 28.302453,-16.364575 + 28.302414,-16.364610 + 28.302372,-16.364663 + 28.302332,-16.364719 + 28.302276,-16.364773 + 28.302215,-16.364822 + 28.302181,-16.364849 + 28.302145,-16.364871 + 28.302120,-16.364878 + 28.302070,-16.364882 + 28.302021,-16.364885 + 28.301986,-16.364886 + 28.301952,-16.364887 + 28.301902,-16.364902 + 28.301854,-16.364926 + 28.301812,-16.364952 + 28.301770,-16.364979 + 28.301732,-16.364988 + 28.301692,-16.364996 + 28.301656,-16.365018 + 28.301627,-16.365052 + 28.301620,-16.365084 + 28.301620,-16.365118 + 28.301613,-16.365137 + 28.301583,-16.365181 + 28.301551,-16.365222 + 28.301518,-16.365261 + 28.301486,-16.365300 + 28.301453,-16.365341 + 28.301423,-16.365384 + 28.301393,-16.365437 + 28.301363,-16.365489 + 28.301335,-16.365534 + 28.301306,-16.365579 + 28.301279,-16.365620 + 28.301253,-16.365661 + 28.301241,-16.365691 + 28.301229,-16.365743 + 28.301219,-16.365794 + 28.301208,-16.365851 + 28.301196,-16.365908 + 28.301185,-16.365924 + 28.301166,-16.365933 + 28.301126,-16.365951 + 28.301099,-16.365977 + 28.301072,-16.366004 + 28.301045,-16.366037 + 28.301022,-16.366072 + 28.301013,-16.366092 + 28.301010,-16.366115 + 28.301014,-16.366158 + 28.301031,-16.366188 + 28.301053,-16.366217 + 28.301062,-16.366239 + 28.301067,-16.366275 + 28.301072,-16.366311 + 28.301076,-16.366349 + 28.301080,-16.366386 + 28.301073,-16.366432 + 28.301056,-16.366475 + 28.301041,-16.366502 + 28.301026,-16.366528 + 28.301004,-16.366568 + 28.300987,-16.366610 + 28.300986,-16.366634 + 28.300989,-16.366659 + 28.300998,-16.366708 + 28.301000,-16.366748 + 28.301000,-16.366787 + 28.300996,-16.366819 + 28.300991,-16.366850 + 28.300991,-16.366886 + 28.300996,-16.366922 + 28.301011,-16.366960 + 28.301026,-16.366998 + 28.301030,-16.367041 + 28.301027,-16.367082 + 28.301016,-16.367113 + 28.301001,-16.367143 + 28.300999,-16.367153 + 28.300998,-16.367163 + 28.301009,-16.367199 + 28.301023,-16.367235 + 28.301033,-16.367280 + 28.301035,-16.367326 + 28.301026,-16.367377 + 28.301016,-16.367428 + 28.301007,-16.367491 + 28.301000,-16.367554 + 28.300998,-16.367603 + 28.300997,-16.367652 + 28.300998,-16.367706 + 28.301002,-16.367760 + 28.301011,-16.367807 + 28.301020,-16.367853 + 28.301018,-16.367906 + 28.301005,-16.367958 + 28.300985,-16.368004 + 28.300960,-16.368048 + 28.300930,-16.368093 + 28.300896,-16.368135 + 28.300856,-16.368177 + 28.300815,-16.368218 + 28.300775,-16.368256 + 28.300733,-16.368291 + 28.300693,-16.368313 + 28.300651,-16.368327 + 28.300616,-16.368337 + 28.300580,-16.368340 + 28.300554,-16.368338 + 28.300529,-16.368335 + 28.300495,-16.368330 + 28.300461,-16.368325 + 28.300431,-16.368326 + 28.300401,-16.368343 + 28.300387,-16.368361 + 28.300378,-16.368381 + 28.300367,-16.368422 + 28.300361,-16.368461 + 28.300354,-16.368498 + 28.300342,-16.368533 + 28.300328,-16.368567 + 28.300325,-16.368591 + 28.300331,-16.368637 + 28.300339,-16.368683 + 28.300349,-16.368731 + 28.300358,-16.368778 + 28.300360,-16.368812 + 28.300354,-16.368846 + 28.300339,-16.368878 + 28.300317,-16.368905 + 28.300290,-16.368932 + 28.300258,-16.368953 + 28.300231,-16.368965 + 28.300203,-16.368969 + 28.300163,-16.368965 + 28.300124,-16.368960 + 28.300101,-16.368959 + 28.300078,-16.368957 + 28.300045,-16.368959 + 28.300013,-16.368968 + 28.299979,-16.368991 + 28.299953,-16.369025 + 28.299933,-16.369058 + 28.299919,-16.369093 + 28.299916,-16.369118 + 28.299915,-16.369165 + 28.299915,-16.369212 + 28.299914,-16.369270 + 28.299913,-16.369327 + 28.299907,-16.369377 + 28.299900,-16.369427 + 28.299903,-16.369482 + 28.299906,-16.369537 + 28.299904,-16.369566 + 28.299902,-16.369595 + 28.299857,-16.369725 + 28.299839,-16.369765 + 28.299829,-16.369801 + 28.299826,-16.369838 + 28.299823,-16.369893 + 28.299822,-16.369948 + 28.299824,-16.370002 + 28.299825,-16.370055 + 28.299820,-16.370102 + 28.299808,-16.370149 + 28.299793,-16.370192 + 28.299776,-16.370233 + 28.299757,-16.370274 + 28.299736,-16.370314 + 28.299715,-16.370353 + 28.299685,-16.370386 + 28.299659,-16.370395 + 28.299633,-16.370395 + 28.299606,-16.370392 + 28.299580,-16.370391 + 28.299552,-16.370397 + 28.299523,-16.370404 + 28.299485,-16.370414 + 28.299447,-16.370425 + 28.299410,-16.370440 + 28.299374,-16.370461 + 28.299343,-16.370484 + 28.299313,-16.370507 + 28.299281,-16.370521 + 28.299249,-16.370535 + 28.299217,-16.370562 + 28.299191,-16.370601 + 28.299179,-16.370638 + 28.299174,-16.370676 + 28.299179,-16.370718 + 28.299185,-16.370759 + 28.299184,-16.370786 + 28.299179,-16.370812 + 28.299168,-16.370827 + 28.299146,-16.370837 + 28.299124,-16.370841 + 28.299095,-16.370845 + 28.299067,-16.370855 + 28.299051,-16.370872 + 28.299040,-16.370892 + 28.299021,-16.370935 + 28.299005,-16.370967 + 28.298989,-16.371000 + 28.298968,-16.371030 + 28.298942,-16.371055 + 28.298917,-16.371073 + 28.298889,-16.371082 + 28.298859,-16.371084 + 28.298829,-16.371082 + 28.298807,-16.371080 + 28.298786,-16.371071 + 28.298774,-16.371054 + 28.298768,-16.371034 + 28.298769,-16.371011 + 28.298769,-16.370989 + 28.298761,-16.370970 + 28.298751,-16.370952 + 28.298732,-16.370928 + 28.298711,-16.370905 + 28.298691,-16.370890 + 28.298671,-16.370884 + 28.298654,-16.370898 + 28.298637,-16.370916 + 28.298618,-16.370924 + 28.298599,-16.370925 + 28.298590,-16.370909 + 28.298586,-16.370885 + 28.298579,-16.370873 + 28.298558,-16.370862 + 28.298537,-16.370859 + 28.298523,-16.370870 + 28.298509,-16.370886 + 28.298499,-16.370888 + 28.298469,-16.370875 + 28.298438,-16.370861 + 28.298414,-16.370851 + 28.298390,-16.370843 + 28.298383,-16.370847 + 28.298383,-16.370847 + 28.299341,-16.373930 + 28.299913,-16.374478 + 28.300154,-16.374776 + 28.300465,-16.375040 + 28.300937,-16.375499 + 28.301286,-16.375841 + 28.301563,-16.376117 + 28.301595,-16.376144 + 28.301718,-16.376264 + 28.301800,-16.376337 + 28.301939,-16.376419 + 28.302020,-16.376471 + 28.302066,-16.376484 + 28.302249,-16.376520 + 28.302501,-16.376563 + 28.302536,-16.376563 + 28.302550,-16.376554 + 28.302681,-16.376499 + 28.302743,-16.376462 + 28.302806,-16.376425 + 28.302902,-16.376370 + 28.302999,-16.376318 + 28.303133,-16.376251 + 28.303268,-16.376187 + 28.303375,-16.376139 + 28.303470,-16.376103 + 28.303485,-16.376097 + 28.303521,-16.376089 + 28.303559,-16.376088 + 28.303627,-16.376101 + 28.303692,-16.376125 + 28.303754,-16.376152 + 28.303847,-16.376199 + 28.303939,-16.376249 + 28.304014,-16.376297 + 28.304087,-16.376356 + 28.304125,-16.376398 + 28.304133,-16.376411 + 28.304253,-16.376205 + 28.304378,-16.375991 + 28.304387,-16.375969 + 28.305015,-16.376271 + 28.305118,-16.375978 + 28.306593,-16.376918 + 28.306730,-16.376948 + 28.306856,-16.377032 + 28.306867,-16.377039 + 28.307001,-16.377133 + 28.307053,-16.377169 + 28.307132,-16.377218 + 28.307409,-16.377393 + 28.307672,-16.377574 + 28.307733,-16.377618 + 28.307862,-16.377712 + 28.308076,-16.377829 + 28.308254,-16.377940 + 28.308419,-16.378051 + 28.308601,-16.378176 + 28.308751,-16.378270 + 28.308863,-16.378350 + 28.308908,-16.378397 + 28.308960,-16.378482 + 28.308985,-16.378576 + 28.309042,-16.378672 + 28.309164,-16.378842 + 28.309228,-16.378951 + 28.309288,-16.379055 + 28.309540,-16.379500 + 28.309686,-16.379779 + 28.309779,-16.379972 + 28.309852,-16.380079 + 28.309914,-16.380155 + 28.309983,-16.380247 + 28.310061,-16.380338 + 28.310129,-16.380409 + 28.310208,-16.380469 + 28.310293,-16.380538 + 28.310451,-16.380656 + 28.310662,-16.380773 + 28.310848,-16.380868 + 28.310919,-16.380924 + 28.310980,-16.380965 + 28.311071,-16.381031 + 28.311152,-16.381083 + 28.311272,-16.381144 + 28.311348,-16.381171 + 28.311464,-16.381205 + 28.311598,-16.381210 + 28.311613,-16.381207 + 28.311733,-16.381187 + 28.311805,-16.381185 + 28.311942,-16.381202 + 28.312014,-16.381222 + 28.312145,-16.381262 + 28.312318,-16.381294 + 28.312475,-16.381336 + 28.312560,-16.381358 + 28.312630,-16.381374 + 28.312699,-16.381395 + 28.312764,-16.381420 + 28.312831,-16.381455 + 28.312914,-16.381505 + 28.312974,-16.381536 + 28.313225,-16.381686 + 28.313430,-16.381832 + 28.313496,-16.381857 + 28.313605,-16.381872 + 28.313692,-16.381867 + 28.313797,-16.381868 + 28.314156,-16.381757 + 28.314351,-16.381686 + 28.314438,-16.381656 + 28.314562,-16.381592 + 28.314697,-16.381518 + 28.314803,-16.381473 + 28.314911,-16.381438 + 28.314994,-16.381415 + 28.315076,-16.381412 + 28.315099,-16.381412 + 28.315154,-16.381413 + 28.315262,-16.381407 + 28.315350,-16.381394 + 28.315488,-16.381361 + 28.315703,-16.381251 + 28.315797,-16.381219 + 28.315852,-16.381208 + 28.315872,-16.381178 + 28.315921,-16.381138 + 28.316008,-16.381089 + 28.316115,-16.381054 + 28.316215,-16.381029 + 28.316291,-16.381001 + 28.316361,-16.380966 + 28.316411,-16.380920 + 28.316430,-16.380896 + 28.316464,-16.380855 + 28.316539,-16.380771 + 28.316656,-16.380677 + 28.316905,-16.380490 + 28.317049,-16.380380 + 28.317166,-16.380277 + 28.317249,-16.380216 + 28.317441,-16.380112 + 28.317526,-16.380061 + 28.317596,-16.380008 + 28.317683,-16.379914 + 28.317821,-16.379718 + 28.317913,-16.379572 + 28.317998,-16.379444 + 28.318069,-16.379352 + 28.318084,-16.379309 + 28.318089,-16.379292 + 28.318116,-16.379229 + 28.318164,-16.379171 + 28.318242,-16.379100 + 28.318305,-16.379057 + 28.318399,-16.379001 + 28.318501,-16.378952 + 28.318575,-16.378920 + 28.318705,-16.378857 + 28.318747,-16.378839 + 28.318744,-16.378817 + 28.318724,-16.378766 + 28.318716,-16.378709 + 28.318726,-16.378627 + 28.318762,-16.378501 + 28.318889,-16.378162 + 28.318920,-16.378062 + 28.318947,-16.377949 + 28.318978,-16.377810 + 28.318997,-16.377651 + 28.319006,-16.377558 + 28.319014,-16.377480 + 28.319020,-16.377419 + 28.319029,-16.377229 + 28.319033,-16.376973 + 28.319029,-16.376855 + 28.318995,-16.376655 + 28.318982,-16.376562 + 28.318947,-16.376317 + 28.318922,-16.376174 + 28.318901,-16.376093 + 28.318852,-16.375925 + 28.318784,-16.375683 + 28.318745,-16.375561 + 28.318724,-16.375509 + 28.318696,-16.375391 + 28.318643,-16.375099 + 28.318588,-16.374767 + 28.318562,-16.374641 + 28.318541,-16.374503 + 28.318529,-16.374420 + 28.318516,-16.374300 + 28.318517,-16.374173 + 28.318527,-16.374073 + 28.318550,-16.373961 + 28.318605,-16.373808 + 28.318678,-16.373579 + 28.318735,-16.373416 + 28.318907,-16.373021 + 28.318824,-16.372963 + 28.318623,-16.372851 + 28.318592,-16.372802 + 28.318518,-16.372799 + 28.318396,-16.372752 + 28.318160,-16.372643 + 28.318043,-16.372599 + 28.317791,-16.372466 + 28.317627,-16.372382 + 28.317564,-16.372335 + 28.317486,-16.372273 + 28.317387,-16.372210 + 28.317297,-16.372164 + 28.317254,-16.372111 + 28.317211,-16.372080 + 28.317125,-16.372059 + 28.317027,-16.372000 + 28.316948,-16.371932 + 28.316872,-16.371894 + 28.316746,-16.371869 + 28.316607,-16.371836 + 28.316502,-16.371809 + 28.314382,-16.367324 + 28.313995,-16.366659 + 28.313574,-16.360074 + 28.313574,-16.360074 + 28.313543,-16.360054 + 28.313521,-16.360045 + 28.313500,-16.360074 + 28.313476,-16.360120 + 28.313424,-16.360092 + 28.313414,-16.360117 + 28.313450,-16.360194 + 28.313471,-16.360255 + 28.313429,-16.360314 + 28.313393,-16.360376 + 28.313362,-16.360442 + 28.313318,-16.360521 + 28.313294,-16.360552 + 28.313241,-16.360602 + 28.313187,-16.360615 + 28.313153,-16.360643 + 28.313145,-16.360686 + 28.313107,-16.360695 + 28.313066,-16.360655 + 28.313015,-16.360634 + 28.312948,-16.360667 + 28.312840,-16.360740 + 28.312789,-16.360743 + 28.312746,-16.360699 + 28.312712,-16.360701 + 28.312674,-16.360720 + 28.312626,-16.360726 + 28.312582,-16.360708 + 28.312538,-16.360700 + 28.312497,-16.360746 + 28.312454,-16.360773 + 28.312401,-16.360778 + 28.312398,-16.360828 + 28.312412,-16.360886 + 28.312366,-16.360898 + 28.312313,-16.360943 + 28.312275,-16.360953 + 28.312251,-16.360936 + 28.312227,-16.360902 + 28.312176,-16.360890 + 28.312166,-16.360896 + 28.312142,-16.360928 + 28.312112,-16.361009 + 28.312083,-16.361058 + 28.312041,-16.361083 + 28.311988,-16.361048 + 28.311954,-16.361083 + 28.311910,-16.361122 + 28.311849,-16.361129 + 28.311815,-16.361159 + 28.311809,-16.361165 + 28.311776,-16.361188 + 28.311729,-16.361162 + 28.311690,-16.361102 + 28.311652,-16.361059 + 28.311611,-16.361032 + 28.311594,-16.360985 + 28.311560,-16.360963 + 28.311520,-16.361027 + 28.311409,-16.361110 + 28.311398,-16.361073 + 28.311408,-16.361003 + 28.311347,-16.361017 + 28.311307,-16.361071 + 28.311274,-16.361143 + 28.311255,-16.361207 + 28.311198,-16.361312 + 28.311150,-16.361344 + 28.311133,-16.361379 + 28.311135,-16.361441 + 28.311123,-16.361473 + 28.311090,-16.361533 + 28.311004,-16.361617 + 28.310924,-16.361721 + 28.310904,-16.361759 + 28.310900,-16.361818 + 28.310894,-16.361863 + 28.310854,-16.361910 + 28.310803,-16.361931 + 28.310759,-16.361966 + 28.310686,-16.361972 + 28.310633,-16.361957 + 28.310578,-16.361986 + 28.310552,-16.362019 + 28.310527,-16.362020 + 28.310480,-16.362003 + 28.310465,-16.362002 + 28.310447,-16.361939 + 28.310465,-16.361871 + 28.310392,-16.361867 + 28.310341,-16.361913 + 28.310303,-16.361933 + 28.310265,-16.361912 + 28.310202,-16.361913 + 28.310168,-16.361954 + 28.310165,-16.362007 + 28.310120,-16.362034 + 28.310110,-16.361997 + 28.310060,-16.361957 + 28.310023,-16.361991 + 28.309970,-16.362026 + 28.309934,-16.362019 + 28.309901,-16.361959 + 28.309883,-16.361918 + 28.309820,-16.361917 + 28.309787,-16.361933 + 28.309757,-16.361937 + 28.309713,-16.361919 + 28.309685,-16.362013 + 28.309640,-16.362035 + 28.309583,-16.362012 + 28.309518,-16.361979 + 28.309470,-16.361966 + 28.309421,-16.361998 + 28.309413,-16.362024 + 28.309397,-16.362036 + 28.309350,-16.362038 + 28.309313,-16.362084 + 28.309270,-16.362150 + 28.309205,-16.362209 + 28.309129,-16.362209 + 28.309075,-16.362222 + 28.309059,-16.362278 + 28.309036,-16.362307 + 28.308969,-16.362289 + 28.308918,-16.362264 + 28.308817,-16.362255 + 28.308731,-16.362284 + 28.308699,-16.362313 + 28.308647,-16.362410 + 28.308653,-16.362461 + 28.308637,-16.362493 + 28.308571,-16.362493 + 28.308529,-16.362516 + 28.308517,-16.362532 + 28.308482,-16.362544 + 28.308423,-16.362554 + 28.308370,-16.362521 + 28.308295,-16.362507 + 28.308208,-16.362495 + 28.308158,-16.362475 + 28.308101,-16.362499 + 28.308059,-16.362536 + 28.307992,-16.362576 + 28.307895,-16.362596 + 28.307820,-16.362620 + 28.307730,-16.362642 + 28.307652,-16.362628 + 28.307582,-16.362564 + 28.307539,-16.362502 + 28.307508,-16.362367 + 28.307467,-16.362347 + 28.307443,-16.362329 + 28.307398,-16.362256 + 28.307422,-16.362159 + 28.307429,-16.362066 + 28.307441,-16.361993 + 28.307390,-16.361965 + 28.307341,-16.361944 + 28.307320,-16.361875 + 28.307299,-16.361866 + 28.307240,-16.361892 + 28.307181,-16.361930 + 28.307117,-16.362000 + 28.307098,-16.362036 + 28.307052,-16.362038 + 28.307002,-16.362004 + 28.306922,-16.361994 + 28.306881,-16.361970 + 28.306854,-16.361930"
